Year,Day,day-grid-trap_code,grid-trap-date_code,Handler,capture info,obs?,drop,TagNo,BloodNo,RNA Seq,SNV pos,SNV titer,Treated or control,Treatment,Effective treatment,days since previous treatment/ctl,overwinter survivor,Grid,Trap Location,Species,Tail to body,Sex,Age,Class,Vagina,Nipples,Pregnant,F-Repro?,Testes,M-Repro?,Body,Total length,Tail,Length code,Weight (g),Fleas,Ticks,Botflies,Ecto PA,Ecto Spp Rich,Fecal Sample Weight,Poo Weight,Poo Weight 2,FEC done by,new FEC 2019,FEC 0s,Endo PA,Endo Spp Rich,Endo Total Egg/g,Coccidia PA,Coccidia Spp Rich,Cocc Egg/g,Edel PA,Edel Egg Count,Edel Egg/g,EarizA PA,EarizA Egg Count,EarizA Egg/g,EarizB PA,EarizB Egg Count,EarizB Egg/g,Nem PA,Nem Spp Rich,Nem Egg/g,Nem PA no larvae,Nem rich no larvae,Nem egg/g no larvae,Aamer PA,Aamer Egg Count,Aamer Egg/g,Spero PA,SperoEgg Count,SperoEgg/g,Camer PA,Camer Egg Count,Camer Egg/g,NemA PA,NemA Egg Count,NemA Egg/g,NemB PA,NemB Egg Count,NemB Egg/g,CapBub PA,CapBub Egg Count,CapBub Egg/g,Nem Larvae PA,Nem Larvae Count,Nem Larvae/g,CapWorm PA,CapWorm Egg Count,CapWorm Egg/g,Strongy PA,Strongy Egg Count,Strongy Egg/g,Cestode PA,Cestode Spp Rich,Cestode egg count,Cestode Egg/g,Hdim PA,Hdim Egg Count,Hdim Egg/g,Hcit PA,Hcit Egg Count,Hcit Egg/g,CestC PA,CestC Egg Count,CestC Egg/g,RNA seq,Zymo feces,Feces DNA label,Lympho,pct lympho,Neutro,pct neutro,Mono,pct mono,Baso,pct baso,Eosino,pct eosin,Total WBC,Eye spots
2017,12-Jul,1166-42928,PO1-A7-42928,CT,cap,,1,1166,1875,1,0,0,T,A,1,15,,PO1,A7,PM,1,M,A,3,,,,,N,N,79,158,79,,13,0,0,0,0,0,1.764,-1.472,0.292,"duplicate, can't use",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,,0,0,0,0,0,0,0,,,0,1875,,,,,,,,,,,,,,
2017,27-Jun,1168-42913,PO2-A3-42913,CT,cap,,0,1168,1760,0,0,0,T,A,0,,,PO2,A3,PL,0.824742268,F,A,3,C,M,N,N,,,97,177,80,,24.5,0,0,0,0,0,1.815,-1.472,0.343,CJ,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,46,,38,,14,,0,,2,100,,
2017,17-Aug,1168-42964,PO2-A3-42964,CT,cap,,0,1168,2175,0,0,0,T,A,1,51,,PO2,A3,PL,0.891304348,F,A,3,C,S,N,N,,,92,174,82,,25,0,0,0,0,0,1.979,-1.472,0.507,JY,,,1,4,114.3984221,1,2,110.4536489,1,28,55.22682446,1,28,55.22682446,0,0,0,1,2,3.944773176,1,2,3.944773176,0,0,0,1,1,1.972386588,1,1,1.972386588,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,1,2017MLBS_164,,,,,,,,,,,,
2017,28-Aug,1168-42975,PO2-A5-42975,CTSB,cap,corrected body-tail,0,1168,2282,0,0,0,T,A,1,11,,PO2,A5,PL,0.872340426,F,A,3,O,L,N,Y,,,94,176,82,,38.5,0,0,0,0,0,1.814,-1.472,0.342,NB,entered 3-13-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,0,,0,0,,,,,,,,,,#N/A,1,2017MLBS_203,,,,,,,,,,,,
2017,27-Jun,1170-42913,PO2-C6-42913,CT,cap,,0,1170,1762,0,0,0,T,A,0,,,PO2,C6,PL,0.764044944,M,A,3,,,,,Y,Y,89,157,68,,20,0,0,0,0,0,1.667,-1.472,0.195,HA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,47,,42,,11,,0,,0,100,,
2017,11-Jul,1170-42927,PO2-B5-42927,CT,cap,,0,1170,1866,0,0,0,T,A,1,14,,PO2,B5,PL,0.816091954,M,A,3,,,,,Y,Y,87,158,71,,18,0,0,0,0,0,1.681,-1.472,0.209,JY,,,1,2,2277.511962,1,2,2277.511962,1,62,296.6507177,1,414,1980.861244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
2017,30-Jul,1170-42946,PO2-C2-42946,CT,cap,,0,1170,2007,0,0,0,T,A,1,19,,PO2,C2,PL,0.820224719,M,A,3,,,,,Y,Y,89,162,73,,20.5,0,0,0,0,0,1.779,-1.472,0.307,SB,,,1,4,351.7915309,1,2,345.276873,1,8,26.05863192,1,98,319.218241,0,0,0,1,2,6.51465798,1,1,3.25732899,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.25732899,0,0,0,1,1,3.25732899,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,1,2017MLBS_113,,,,,,,,,,,,
2017,28-Jun,1171-42914,HW2-A1-42914,CT,cap,,0,1171,1765,0,0,0,T,A,0,,,HW2,A1,PL,0.818181818,M,A,3,,,,,N,N,88,160,72,,18.5,0,0,0,0,0,1.58,-1.472,0.108,AT2017,,,1,1,101.8518519,1,1,101.8518519,1,11,101.8518519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,73,,16,,11,,0,,0,100,,
2017,16-Jul,1171-42932,HW2-B2-42932,CT,cap,,0,1171,1924,0,0,0,T,A,1,18,,HW2,B2,PL,0.83908046,M,A,3,,,,,N,N,87,160,73,,19,0,0,0,0,0,1.988,-1.472,0.516,JY,entered 3-13-19,,1,1,40.69767442,1,1,40.69767442,0,0,0,1,21,40.69767442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,0,,0,0,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,1-Aug,1171-42948,HW2-E2-42948,CT,cap,,,1171,2036,0,0,0,T,A,1,16,,HW2,E2,PL,0.802197802,M,A,3,,,,,N,N,91,164,73,,21.5,0,0,0,0,0,2.037,-1.472,0.565,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,19-Aug,1171-42966,HW2-E2-42966,CT,cap,,,1171,2196,0,0,0,T,A,1,18,,HW2,E2,PL,0.853932584,M,A,3,,,,,N,N,89,165,76,,22,0,0,0,0,0,1.808,-1.472,0.336,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,28-Jun,1173-42914,HW2-B7-42914,CT,cap,,0,1173,1768,0,0,0,T,A,0,,,HW2,B7,PL,0.907894737,M,SA,2.3,,,,,N,N,76,145,69,,12.5,0,0,0,0,0,1.721,-1.472,0.249,AT2017,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,60,,24,,16,,0,,0,100,,
2017,28-Jun,1175-42914,HW2-H2-42914,CT,cap,,0,1175,1772,0,0,0,T,A,0,,,HW2,H2,PL,0.922077922,M,A,3,,,,,N,N,77,148,71,,16.5,0,0,0,0,0,1.504,-1.472,0.032,AT2017,,,1,2,2343.75,1,2,2343.75,1,63,1968.75,1,12,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,50,,24,,26,,0,,0,100,,
2017,28-Jun,1177-42914,HW1-B1-42914,CT,cap,,0,1177,1776,0,0,0,T,A,0,,,HW1,B1,PL,0.835443038,M,SA,2.6,,,,,N,N,79,145,66,,15.5,0,0,0,0,0,1.728,-1.472,0.256,AT2017,,,1,1,214.84375,1,1,214.84375,1,55,214.84375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,46,,39,,15,,0,,0,100,,
2017,28-Jun,1179-42914,HW1-B5-42914,CT,cap,,0,1179,1778,0,0,0,T,A,0,,,HW1,B5,PL,0.843373494,M,A,3,,,,,N,N,83,153,70,,16.5,0,0,0,0,0,1.59,-1.472,0.118,CJ,,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,73,,6,,21,,0,,0,100,,
2017,14-Jul,1179-42930,HW1-E6-42930,CT,cap,,0,1179,1908,0,0,0,T,A,1,16,,HW1,E6,PL,0.823529412,M,A,3,,,,,N,N,85,155,70,,16.5,0,0,0,0,0,1.664,-1.472,0.192,NB,entered 3-13-19,,1,2,20.83333333,1,2,20.83333333,0,0,0,1,2,10.41666667,1,2,10.41666667,0,0,0,1,1,5.208333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,5.208333333,,,,,,,0,,0,0,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,19-Aug,1179-42966,HW1-B4-42966,CT,cap,,,1179,2203,0,0,0,T,A,1,36,,HW1,B4,PL,0.791208791,M,A,3,,,,,Y,Y,91,163,72,,20,0,0,0,0,0,1.516,-1.472,0.044,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,28-Jun,1181-42914,HW1-E1-42914,CT,cap,,0,1181,1785,0,0,0,T,A,0,,,HW1,E1,PL,0.797468354,F,SA,2.3,C,N,N,N,,,79,142,63,,14,0,0,0,0,0,1.717,-1.472,0.245,CJ,,,1,3,2726.530612,1,1,857.1428571,0,0,0,1,210,857.1428571,0,0,0,1,1,261.2244898,1,1,261.2244898,0,0,0,0,0,0,1,64,261.2244898,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,1,,1608.163265,1,394,1608.163265,0,0,0,0,0,0,#N/A,,,78,,12,,10,,0,,0,100,,
2017,14-Jul,1181-42930,HW1-H2-42930,CT,cap,,,1181,1913,0,0,0,T,A,1,16,,HW1,H2,PL,0.764705882,F,A,3,C,N,N,N,,,85,150,65,,17.5,1,0,0,1,1,2.242,-0.472,0.77,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,19-Aug,1181-42966,HW1-G1-42966,CT,cap,,0,1181,2215,0,0,0,T,A,1,36,,HW1,G1,PL,1.04,F,A,3,C,N,N,N,,,75,153,78,,18,0,0,0,0,0,1.698,-1.472,0.226,NB,entered 3-13-19,,1,1,8.849557522,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.849557522,1,1,8.849557522,0,0,0,0,0,0,0,0,0,1,2,8.849557522,0,0,0,,,,0,0,0,,,,,,,0,,0,0,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,28-Jun,1183-42914,HW1-G5-42914,CT,cap,,0,1183,1792,0,0,0,T,A,0,,,HW1,G5,PL,0.776470588,F,A,3,C,N,N,N,,,85,151,66,,15,0,0,0,0,0,1.822,-1.472,0.35,CJ,,,1,2,13245.71429,1,1,12594.28571,0,0,0,1,4408,12594.28571,0,0,0,1,1,651.4285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,228,651.4285714,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,78,,21,,1,,0,,0,100,,
2017,14-Jul,1183-42930,HW1-F5-42930,CT,cap,,0,1183,1909,0,0,0,T,A,1,16,,HW1,F5,PL,0.761363636,F,A,3,O,N,N,Y,,,88,155,67,,17,0,0,0,0,0,2.399,-1.472,0.927,JY,entered 3-13-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,0,,0,0,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,1-Aug,1183-42948,HW1-F4-42948,CT,cap,,0,1183,2054,0,0,0,T,A,1,18,,HW1,F4,PL,0.758241758,F,A,3,O,N,N,Y,,,91,160,69,,19.5,0,0,0,0,0,1.89,-1.472,0.418,TE,entered 3-13-19,,1,3,492.8229665,1,3,492.8229665,1,6,14.35406699,1,48,114.8325359,1,152,363.6363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,0,,0,0,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,19-Aug,1183-42966,HW1-F4-42966,CT,cap,,0,1183,2213,0,0,0,T,A,1,18,,HW1,F4,PL,0.829545455,F,A,3,C,N,N,N,,,88,161,73,,22,0,0,0,0,0,1.868,-1.472,0.396,NB,entered 3-13-19,,1,2,7750,1,1,7747.474747,1,3068,7747.474747,0,0,0,0,0,0,1,1,2.525252525,1,1,2.525252525,0,0,0,0,0,0,0,0,0,1,1,2.525252525,0,0,0,,,,0,0,0,,,,,,,0,,0,0,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,29-Jun,1185-42915,HW2-A7-42915,CT,cap,,0,1185,1795,0,0,0,T,A,0,,,HW2,A7,PM,1,M,A,3,,,,,N,N,75,150,75,,14.5,1,0,0,1,1,1.58,-0.472,0.108,HA,,,1,1,9.259259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,1,,9.259259259,1,1,9.259259259,0,0,0,0,0,0,#N/A,,,44,,38,,18,,0,,0,100,,
2017,1-Aug,1185-42948,HW2-A8-42948,CT,cap,,,1185,2031,0,0,0,T,A,1,33,,HW2,A8,PM,0.9875,M,A,3,,,,,Y,Y,80,159,79,,13.5,0,0,0,0,0,1.614,-1.472,0.142,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,19-Aug,1185-42966,HW2-D6-42966,CT,cap,,,1185,2193,0,0,0,T,A,1,18,,HW2,D6,PM,1,M,A,3,,,,,Y,Y,80,160,80,,15.5,0,0,0,0,0,1.521,-1.472,0.049,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,29-Jun,1187-42915,HW2-E8-42915,CT,cap,,0,1187,1797,0,0,0,T,A,0,,,HW2,E8,PL,0.810126582,F,SA,2.3,C,N,N,N,,,79,143,64,,13.5,0,0,0,0,0,1.634,-1.472,0.162,CJ,,,1,1,16388.88889,1,1,16388.88889,0,0,0,1,2655,16388.88889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,56,,24,,19,,1,,0,100,,
2017,14-Jul,1187-42930,HW2-D8-42930,CT,cap,,0,1187,1899,0,0,0,T,A,1,15,,HW2,D8,PL,0.833333333,F,SA,2.6,C,N,N,N,,,84,154,70,,17,0,0,0,0,0,2.154,-1.472,0.682,NB,entered 3-13-19,,1,3,39.58944282,1,1,36.6568915,0,0,0,1,25,36.6568915,0,0,0,1,1,1.46627566,1,1,1.46627566,0,0,0,0,0,0,0,0,0,1,1,1.46627566,0,0,0,,,,0,0,0,,,,,,,1,,1,1.46627566,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,2-Aug,1187-42949,HW2-H7-42949,CT,cap,,0,1187,2062,0,0,0,T,A,1,19,,HW2,H7,PL,0.848837209,F,A,3,O,N,N,Y,,,86,159,73,,19,0,0,0,0,0,1.767,-1.472,0.295,TE,entered 3-13-19,,1,3,1966.101695,1,3,1966.101695,1,132,447.4576271,1,38,128.8135593,1,410,1389.830508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,0,,0,0,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,29-Jun,1189-42915,HW2-H1-42915,CT,cap,,0,1189,1799,0,0,0,T,A,0,,,HW2,H1,PL,0.827956989,F,A,3,C,N,N,N,,,93,170,77,,20.5,1,0,0,1,1,1.809,-0.472,0.337,AT2017,,,1,1,347.1810089,0,0,335.3115727,1,45,133.5311573,1,68,201.7804154,0,0,0,1,1,11.8694362,1,1,11.8694362,0,0,0,0,0,0,1,4,11.8694362,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,45,,43,,11,,0,,1,100,,
2017,14-Jul,1189-42930,HW2-H4-42930,CT,cap,,0,1189,1903,0,0,0,T,A,1,15,,HW2,H4,PL,0.827956989,F,A,3,C,S,N,N,,,93,170,77,,21.5,0,0,0,0,0,2.163,-1.472,0.691,JB,entered 3-13-19,,1,1,22972.50362,1,1,22972.50362,0,0,0,1,15874,22972.50362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,0,,0,0,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,1-Aug,1189-42948,HW2-H2-42948,CT,cap,,0,1189,2041,0,0,0,T,A,1,18,,HW2,H2,PL,0.8125,F,A,3,O,L,Y,Y,,,96,174,78,,25.5,0,0,0,0,0,1.916,-1.472,0.444,TE,entered 3-13-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.756756757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,3,6.756756757,,,,,,,0,,0,0,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,19-Aug,1189-42966,HW2-H4-42966,CT,cap,,0,1189,2201,0,0,0,T,A,1,18,,HW2,H4,PL,0.81443299,F,A,3,O,S,N,Y,,,97,176,79,,24.5,0,0,0,0,0,1.758,-1.472,0.286,TE,entered 3-13-19,,1,1,3.496503497,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.496503497,1,2,31.46853147,1,1,3.496503497,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,8,27.97202797,,,,,,,0,,0,0,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,30-Jun,1191-42916,HW2-E3-42916,CT,cap,,0,1191,1802,0,0,0,T,A,0,,,HW2,E3,PL,0.84,M,J,1,,,,,N,N,75,138,63,,11.5,0,0,0,0,0,1.665,-1.472,0.193,HA,,,1,2,105134.715,1,2,105134.715,1,6633,34367.87565,0,0,0,1,13658,70766.83938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,53,,43,,4,,0,,0,100,,
2017,30-Jun,1193-42916,HW1-B7-42916,CT,cap,damaged tail?,0,1193,1804,0,0,0,T,A,0,,,HW1,B7,PL,0.721311475,M,J,1,,,,,N,N,61,105,44,Broken tail,7,1,0,0,1,1,1.61,-0.472,0.138,C,,,1,1,7.246376812,1,1,7.246376812,0,0,0,1,1,7.246376812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,17,,33,,2,,0,,0,52,,
2017,3-Jul,1195-42919,BC2-A5-42919,CT,cap,,0,1195,1806,0,0,0,T,A,0,,,BC2,A5,PL,0.757575758,F,A,3,C,L,N,N,,,99,174,75,,32.5,1,0,0,1,1,1.708,-0.472,0.236,C,,,1,2,5288.135593,1,1,5271.186441,0,0,0,1,1244,5271.186441,0,0,0,1,1,16.94915254,1,1,16.94915254,0,0,0,0,0,0,1,4,16.94915254,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,19,,77,,4,,0,,0,100,,
2017,20-Jul,1195-42936,BC1-H1-42936,CT,cap,,0,1195,1939,0,0,0,T,A,1,17,,BC1,H1,PL,0.773195876,F,A,3,C,L,N,N,,,97,172,75,,26.5,0,0,0,0,0,1.963,-1.472,0.491,NB,entered 3-13-19,,1,1,743.3808554,1,1,743.3808554,0,0,0,1,365,743.3808554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,0,,0,0,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,3-Jul,1197-42919,BC2-D3-42919,CT,cap,,0,1197,1808,0,0,0,T,A,0,,,BC2,D3,PL,0.761363636,F,SA,2.6,O,N,N,Y,,,88,155,67,,16.5,0,0,0,0,0,1.718,-1.472,0.246,HA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,50,,43,,7,,0,,0,100,,
2017,21-Jul,1197-42937,BC2-D2-42937,CT,cap,,0,1197,1941,0,0,0,T,A,1,18,,BC2,D2,PL,0.775280899,F,A,3,O,N,N,Y,,,89,158,69,,20.5,0,0,0,0,0,2.137,-1.472,0.665,LV,entered 3-13-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,0,,0,0,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,7-Aug,1197-42954,BC2-D4-42954,CT,cap,,0,1197,2076,0,0,0,T,A,1,17,,BC2,D4,PL,0.820224719,F,A,3,C,L,Y,Y,,,89,162,73,,22.5,0,0,0,0,0,2.04,-1.472,0.568,TE,entered 3-13-19,,1,1,1.76056338,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.76056338,1,1,1.76056338,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.76056338,,,,0,0,0,,,,,,,0,,0,0,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,3-Jul,1201-42919,BC1-A4-42919,CT,cap,,0,1201,1814,0,0,0,T,A,0,,,BC1,A4,PL,0.797619048,F,A,3,C,N,N,N,,,84,151,67,,15,1,0,0,1,1,1.678,-0.472,0.206,HA,,,1,1,33.98058252,1,1,33.98058252,1,7,33.98058252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,63,,32,,5,,0,,0,100,,
2017,21-Jul,1201-42937,BC1-A4-42937,CT,cap,,0,1201,1946,0,0,0,T,A,1,18,,BC1,A4,PL,0.818181818,F,A,3,O,N,N,Y,,,88,160,72,,24.5,0,0,0,0,0,1.819,-1.472,0.347,JY,entered 3-13-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,0,,0,0,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,7-Aug,1201-42954,BC1-A3-42954,CT,cap,match FEC later,0,1201,NO BLOOD,0,,,T,A,1,17,,BC1,A3,PL,0.905882353,F,A,3,O,N,N,Y,,,85,162,77,,17.5,0,0,0,0,0,2.055,-1.472,0.583,NO BLOOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,3-Jul,1203-42919,BC1-B4-42919,CT,cap,,0,1203,1817,0,0,0,T,A,0,,,BC1,B4,PL,0.773809524,M,A,3,,,,,N,N,84,149,65,,15.5,0,0,0,0,0,1.582,-1.472,0.11,C,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,84,,12,,4,,0,,0,100,,
2017,20-Jul,1203-42936,BC1-E2-42936,CT,cap,,0,1203,1934,0,0,0,T,A,1,17,,BC1,E2,PL,0.781609195,M,A,3,,,,,N,N,87,155,68,,16.5,1,0,0,1,1,1.651,-0.472,0.179,TE,entered 3-13-19,,1,1,5.586592179,1,1,5.586592179,0,0,0,0,0,0,1,1,5.586592179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,0,,0,0,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,3-Jul,1205-42919,BC1-G7-42919,CT,cap,,0,1205,1821,0,1,25,T,A,0,,,BC1,G7,PL,0.862068966,M,A,3,,,,,N,N,87,162,75,,19.5,0,0,0,0,0,1.638,-1.472,0.166,C,,,1,2,12.04819277,1,2,12.04819277,1,1,6.024096386,1,1,6.024096386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,71,,26,,3,,0,,0,100,,
2017,20-Jul,1205-42936,BC1-H7-42936,CT,cap,,0,1205,1940,0,0,0,T,A,1,17,,BC1,H7,PL,0.898876404,M,A,3,,,,,Y,Y,89,169,80,,22,1,0,0,1,1,1.83,-0.472,0.358,LV,entered 3-13-19,,1,1,50.27932961,1,1,50.27932961,0,0,0,1,18,50.27932961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,0,,0,0,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,7-Aug,1205-42954,BC1-H5-42954,CT,cap,,,1205,2092,0,0,0,T,A,1,18,,BC1,H5,PL,0.861702128,M,A,3,,,,,Y,Y,94,175,81,,25.5,0,0,0,0,0,1.772,-1.472,0.3,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
